timeSec,trialIndex,configurationIndex,pegColor,force,event
68.809,1,3,Red,0.1814,
68.864,1,3,Red,0.1839,
68.920,1,3,Red,0.1873,
68.976,1,3,Red,0.1939,
69.032,1,3,Red,0.2151,
69.088,1,3,Red,0.2105,
69.143,1,3,Red,0.2015,
69.199,1,3,Red,0.2010,
69.254,1,3,Red,0.2005,
69.310,1,3,Red,0.1978,
69.366,1,3,Red,0.1988,
69.422,1,3,Red,0.1856,
69.477,1,3,Red,0.1653,
69.533,1,3,Red,0.0982,
69.540,1,3,Red,0.0982,Placed
70.772,1,3,Red,0.0000,PickedUp
70.814,1,3,Red,0.0000,
70.869,1,3,Red,0.0000,
70.926,1,3,Red,0.0000,
70.981,1,3,Red,0.0000,
71.037,1,3,Red,0.0000,
71.092,1,3,Red,0.0000,
71.148,1,3,Red,0.0000,
71.204,1,3,Red,0.0000,
71.259,1,3,Red,0.0000,
72.220,1,3,Green,0.0000,PickedUp
72.263,1,3,Green,0.0000,
72.318,1,3,Green,0.0000,
72.373,1,3,Green,0.0000,
72.430,1,3,Green,0.0000,
72.485,1,3,Green,0.0000,
72.540,1,3,Green,0.0000,
72.596,1,3,Green,0.0000,
72.652,1,3,Green,0.0000,
72.708,1,3,Green,0.0000,
72.763,1,3,Green,0.0000,
72.819,1,3,Green,0.0000,
72.875,1,3,Green,0.0000,
72.930,1,3,Green,0.0000,
72.986,1,3,Green,0.0000,
73.042,1,3,Green,0.0000,
73.097,1,3,Green,0.0000,
73.153,1,3,Green,0.0000,
73.209,1,3,Green,0.0000,
73.265,1,3,Green,0.0000,
73.320,1,3,Green,0.0000,
73.376,1,3,Green,0.0000,
73.431,1,3,Green,0.1162,
73.487,1,3,Green,0.2449,
73.543,1,3,Green,0.3004,
73.598,1,3,Green,0.2938,
73.654,1,3,Green,0.2952,
73.710,1,3,Green,0.2987,
73.765,1,3,Green,0.3060,
73.821,1,3,Green,0.3385,
73.877,1,3,Green,0.3829,
73.933,1,3,Green,0.3822,
73.988,1,3,Green,0.3910,
74.044,1,3,Green,0.4059,
74.101,1,3,Green,0.4957,
74.155,1,3,Green,0.5175,
74.211,1,3,Green,0.5165,
74.267,1,3,Green,0.5272,
74.322,1,3,Green,0.5849,
74.378,1,3,Green,0.6408,
74.434,1,3,Green,0.6440,
74.489,1,3,Green,0.6584,
74.545,1,3,Green,0.7267,
74.601,1,3,Green,0.7631,
74.656,1,3,Green,0.7209,
74.712,1,3,Green,0.5280,
74.768,1,3,Green,0.4005,
74.824,1,3,Green,0.3292,
74.884,1,3,Green,0.3194,
74.936,1,3,Green,0.3316,
74.991,1,3,Green,0.3736,
75.047,1,3,Green,0.4403,
75.102,1,3,Green,0.5409,
75.158,1,3,Green,0.5516,
75.213,1,3,Green,0.5580,
75.269,1,3,Green,0.5827,
75.325,1,3,Green,0.6181,
75.381,1,3,Green,0.6379,
75.436,1,3,Green,0.6860,
75.492,1,3,Green,0.6896,
75.548,1,3,Green,0.7011,
75.604,1,3,Green,0.7114,
75.659,1,3,Green,0.7167,
75.715,1,3,Green,0.7460,
75.772,1,3,Green,0.7714,
75.826,1,3,Green,0.7736,
75.882,1,3,Green,0.7807,
75.938,1,3,Green,0.7788,
75.993,1,3,Green,0.7775,
76.049,1,3,Green,0.7785,
76.105,1,3,Green,0.7812,
76.160,1,3,Green,0.0000,Placed
